Timestamp, Data
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:53,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
03.08.2023 17:31:54,1
